"","lat","lon","num_flr","retrofit","struc_type","occ_day","class"
"283",27.7189961,85.366855,3,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"284",27.6872855,85.4085422,4,"No","Engineered_RC_Frame",60,"Non-retrofitted RC"
"285",27.6891178,85.4128956,2,"No","Non_Engineered_RC_Frame",90,"Non-retrofitted RC"
"286",27.7001688,85.2835181,4,"No","Non_Engineered_RC_Frame",125,"Non-retrofitted RC"
"287",27.7000132,85.2804851,5,"No","Non_Engineered_RC_Frame",280,"Non-retrofitted RC"
"288",27.6999094,85.2804234,2,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"289",27.700066,85.2805105,4,"No","Non_Engineered_RC_Frame",34,"Non-retrofitted RC"
"290",27.6713155,85.3461997,2,"No","Non_Engineered_RC_Frame",170,"Non-retrofitted RC"
"291",27.7340004,85.3508094,3,"No","Non_Engineered_RC_Frame",140,"Non-retrofitted RC"
"292",27.7061796,85.4597037,1,"No","Non_Engineered_RC_Frame",20,"Non-retrofitted RC"
"293",27.7060729,85.4594933,1,"No","Non_Engineered_RC_Frame",20,"Non-retrofitted RC"
"294",27.7156807,85.3640891,5,"No","Non_Engineered_RC_Frame",400,"Non-retrofitted RC"
"295",27.7058857,85.3262124,4,"No","Non_Engineered_RC_Frame",226,"Non-retrofitted RC"
"296",27.7441511,85.3552428,3,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"297",27.6987719,85.3379012,4,"No","Non_Engineered_RC_Frame",20,"Non-retrofitted RC"
"298",27.6663758,85.424561,4,"No","Non_Engineered_RC_Frame",225,"Non-retrofitted RC"
"299",27.6667484,85.4268871,5,"No","Non_Engineered_RC_Frame",392,"Non-retrofitted RC"
"300",27.7153188,85.3469581,4,"No","Non_Engineered_RC_Frame",600,"Non-retrofitted RC"
"301",27.6938934,85.333717,4,"No","Non_Engineered_RC_Frame",190,"Non-retrofitted RC"
"302",27.6501347,85.3218152,3,"No","Engineered_RC_Frame",90,"Non-retrofitted RC"
"303",27.6774929,85.3262502,5,"No","Engineered_RC_Frame",25,"Non-retrofitted RC"
"304",27.6776197,85.3266297,2,"No","Engineered_RC_Frame",15,"Non-retrofitted RC"
"305",27.656007,85.2961541,1,"No","Non_Engineered_RC_Frame",32,"Non-retrofitted RC"
"306",27.6721206,85.3525703,2,"No","Non_Engineered_RC_Frame",5,"Non-retrofitted RC"
"307",27.6733369,85.3500975,2,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"308",27.7028328,85.3337783,3,"No","Non_Engineered_RC_Frame",126,"Non-retrofitted RC"
"309",27.7028557,85.3336198,5,"No","Non_Engineered_RC_Frame",160,"Non-retrofitted RC"
"310",27.7006661,85.3324248,4,"No","Non_Engineered_RC_Frame",27,"Non-retrofitted RC"
"311",27.7026646,85.3338129,5,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"312",27.7005757,85.3412979,4,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"313",27.6993499,85.2843512,2,"No","Engineered_RC_Frame",150,"Non-retrofitted RC"
"314",27.6992162,85.2842386,2,"No","Engineered_RC_Frame",150,"Non-retrofitted RC"
"315",27.7127874,85.3473351,5,"No","Non_Engineered_RC_Frame",94,"Non-retrofitted RC"
"316",27.7041914,85.2832571,5,"No","Non_Engineered_RC_Frame",145,"Non-retrofitted RC"
"317",27.7264153,85.4595923,3,"No","Non_Engineered_RC_Frame",585,"Non-retrofitted RC"
"318",27.7256773,85.4540171,2,"No","Engineered_RC_Frame",80,"Non-retrofitted RC"
"319",27.7287507,85.4662611,4,"No","Non_Engineered_RC_Frame",36,"Non-retrofitted RC"
"320",27.7270907,85.4622567,4,"No","Non_Engineered_RC_Frame",80,"Non-retrofitted RC"
"321",27.725574,85.4544525,2,"No","Engineered_RC_Frame",186,"Non-retrofitted RC"
"322",27.731735,85.4656428,4,"No","Non_Engineered_RC_Frame",8,"Non-retrofitted RC"
"323",27.7016184,85.3385497,4,"No","Engineered_RC_Frame",200,"Non-retrofitted RC"
"324",27.7015005,85.3384527,4,"No","Non_Engineered_RC_Frame",75,"Non-retrofitted RC"
"325",27.670362,85.4195053,3,"No","Engineered_RC_Frame",180,"Non-retrofitted RC"
"326",27.667365,85.4239348,5,"No","Non_Engineered_RC_Frame",8,"Non-retrofitted RC"
"327",27.673977,85.4242645,4,"No","Engineered_RC_Frame",441,"Non-retrofitted RC"
"328",27.6788803,85.3232634,4,"No","Non_Engineered_RC_Frame",250,"Non-retrofitted RC"
"329",27.6795065,85.3237757,2,"No","Engineered_RC_Frame",135,"Non-retrofitted RC"
"330",27.6807406,85.3234529,2,"No","Non_Engineered_RC_Frame",2,"Non-retrofitted RC"
"331",27.7167345,85.3355024,3,"No","Non_Engineered_RC_Frame",220,"Non-retrofitted RC"
"332",27.7095163,85.3385696,5,"No","Engineered_RC_Frame",360,"Non-retrofitted RC"
"333",27.7100456,85.3389796,3,"No","Engineered_RC_Frame",4,"Non-retrofitted RC"
"334",27.7097447,85.338941,4,"No","Non_Engineered_RC_Frame",45,"Non-retrofitted RC"
"335",27.7151813,85.3472306,3,"No","Non_Engineered_RC_Frame",70,"Non-retrofitted RC"
"336",27.7204978,85.3255733,3,"No","Non_Engineered_RC_Frame",64,"Non-retrofitted RC"
"337",27.7037598,85.3235061,5,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"338",27.7033355,85.3220584,3,"No","Non_Engineered_RC_Frame",30,"Non-retrofitted RC"
"339",27.7039227,85.3234712,5,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"340",27.7034858,85.3233605,5,"No","Non_Engineered_RC_Frame",90,"Non-retrofitted RC"
"341",27.7040686,85.3220137,4,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"342",27.71183,85.3253545,4,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"343",27.7249327,85.3348455,4,"No","Non_Engineered_RC_Frame",135,"Non-retrofitted RC"
"344",27.7299572,85.3358904,3,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"345",27.7404758,85.3311103,4,"No","Engineered_RC_Frame",330,"Non-retrofitted RC"
"346",27.733101,85.3450701,3,"No","Non_Engineered_RC_Frame",60,"Non-retrofitted RC"
"347",27.7391774,85.3284124,2,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"348",27.7389584,85.3279008,2,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"349",27.7390696,85.3279609,4,"No","Non_Engineered_RC_Frame",500,"Non-retrofitted RC"
"350",27.7055108,85.3342908,5,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"351",27.7052813,85.3335555,3,"No","Non_Engineered_RC_Frame",250,"Non-retrofitted RC"
"352",27.7054216,85.3342323,4,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"353",27.6726282,85.3298486,5,"No","Engineered_RC_Frame",48,"Non-retrofitted RC"
"354",27.6934108,85.3211836,5,"No","Engineered_RC_Frame",300,"Non-retrofitted RC"
"355",27.6934582,85.3207646,5,"No","Engineered_RC_Frame",400,"Non-retrofitted RC"
"356",27.6935685,85.3209641,5,"No","Engineered_RC_Frame",225,"Non-retrofitted RC"
"357",27.6930475,85.321592,4,"No","Engineered_RC_Frame",150,"Non-retrofitted RC"
"358",27.6947621,85.3185581,4,"No","Engineered_RC_Frame",258,"Non-retrofitted RC"
"359",27.6941164,85.3188514,3,"No","Non_Engineered_RC_Frame",258,"Non-retrofitted RC"
"360",27.6926489,85.3176243,5,"No","Engineered_RC_Frame",550,"Non-retrofitted RC"
"361",27.7087967,85.337669,4,"No","Non_Engineered_RC_Frame",80,"Non-retrofitted RC"
"362",27.7125089,85.3340197,2,"No","Non_Engineered_RC_Frame",6,"Non-retrofitted RC"
"363",27.712457,85.3365376,4,"No","Non_Engineered_RC_Frame",260,"Non-retrofitted RC"
"364",27.7136781,85.3256605,2,"No","Engineered_RC_Frame",50,"Non-retrofitted RC"
"365",27.7206275,85.3381617,3,"No","Non_Engineered_RC_Frame",250,"Non-retrofitted RC"
"366",27.7197892,85.3376225,4,"No","Engineered_RC_Frame",222,"Non-retrofitted RC"
"367",27.7063038,85.3347883,4,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"368",27.708463,85.3354952,4,"No","Engineered_RC_Frame",75,"Non-retrofitted RC"
"369",27.712984,85.3363544,3,"No","Non_Engineered_RC_Frame",48,"Non-retrofitted RC"
"370",27.7184201,85.3380304,5,"No","Non_Engineered_RC_Frame",355,"Non-retrofitted RC"
"371",27.717308,85.3440098,2,"No","Non_Engineered_RC_Frame",40,"Non-retrofitted RC"
"372",27.7174095,85.3438194,3,"No","Engineered_RC_Frame",200,"Non-retrofitted RC"
"373",27.7406676,85.3272143,3,"No","Non_Engineered_RC_Frame",125,"Non-retrofitted RC"
"374",27.730736,85.3300924,4,"No","Engineered_RC_Frame",40,"Non-retrofitted RC"
"375",27.7307078,85.3302809,5,"No","Engineered_RC_Frame",570,"Non-retrofitted RC"
"376",27.7306135,85.3304115,5,"No","Non_Engineered_RC_Frame",250,"Non-retrofitted RC"
"377",27.7198914,85.3256451,4,"No","Non_Engineered_RC_Frame",250,"Non-retrofitted RC"
"378",27.7227483,85.3275287,3,"No","Non_Engineered_RC_Frame",47,"Non-retrofitted RC"
"379",27.7265533,85.3309256,2,"No","Non_Engineered_RC_Frame",10,"Non-retrofitted RC"
"380",27.7304894,85.3155619,5,"No","Engineered_RC_Frame",10,"Non-retrofitted RC"
"381",27.7303031,85.3260884,5,"No","Engineered_RC_Frame",50,"Non-retrofitted RC"
"382",27.7220829,85.3312168,4,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"383",27.7306207,85.3178224,4,"No","Non_Engineered_RC_Frame",290,"Non-retrofitted RC"
"384",27.730547,85.3176634,4,"No","Non_Engineered_RC_Frame",60,"Non-retrofitted RC"
"385",27.7036158,85.3292149,2,"No","Non_Engineered_RC_Frame",80,"Non-retrofitted RC"
"386",27.7170764,85.340262,4,"No","Non_Engineered_RC_Frame",110,"Non-retrofitted RC"
"387",27.7148389,85.3425229,2,"No","Non_Engineered_RC_Frame",2,"Non-retrofitted RC"
"388",27.714943,85.3423404,3,"No","Non_Engineered_RC_Frame",272,"Non-retrofitted RC"
"389",27.7001511,85.3288572,3,"No","Non_Engineered_RC_Frame",63,"Non-retrofitted RC"
"390",27.6965551,85.3299328,3,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"391",27.7404738,85.3213924,5,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"392",27.7462351,85.3266644,4,"No","Non_Engineered_RC_Frame",318,"Non-retrofitted RC"
"393",27.747063,85.3263011,3,"No","Non_Engineered_RC_Frame",20,"Non-retrofitted RC"
"394",27.7410275,85.3201557,4,"No","Non_Engineered_RC_Frame",320,"Non-retrofitted RC"
"395",27.7405566,85.3214733,5,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"396",27.7431447,85.3200038,3,"No","Non_Engineered_RC_Frame",140,"Non-retrofitted RC"
"397",27.7435323,85.3207176,4,"No","Engineered_RC_Frame",49,"Non-retrofitted RC"
"398",27.713275,85.3392172,3,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"399",27.7141704,85.343239,3,"No","Non_Engineered_RC_Frame",303,"Non-retrofitted RC"
"400",27.7149266,85.3431176,2,"No","Non_Engineered_RC_Frame",16,"Non-retrofitted RC"
"401",27.7028923,85.3338809,5,"No","Non_Engineered_RC_Frame",320,"Non-retrofitted RC"
"402",27.7302719,85.3478843,3,"No","Engineered_RC_Frame",70,"Non-retrofitted RC"
"403",27.7268759,85.3459647,4,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"404",27.7006112,85.3328393,5,"No","Non_Engineered_RC_Frame",90,"Non-retrofitted RC"
"405",27.7052667,85.327009,1,"No","Engineered_RC_Frame",60,"Non-retrofitted RC"
"406",27.7312571,85.348706,4,"No","Non_Engineered_RC_Frame",190,"Non-retrofitted RC"
"407",27.7313282,85.3488921,2,"No","Non_Engineered_RC_Frame",160,"Non-retrofitted RC"
"408",27.7248942,85.3484952,3,"No","Engineered_RC_Frame",320,"Non-retrofitted RC"
"409",27.7224857,85.348602,3,"No","Non_Engineered_RC_Frame",240,"Non-retrofitted RC"
"410",27.7228692,85.3485933,1,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"411",27.7224562,85.3486037,1,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"412",27.7228603,85.3486928,3,"No","Non_Engineered_RC_Frame",230,"Non-retrofitted RC"
"413",27.7231665,85.3506317,3,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"414",27.7237552,85.3465881,3,"No","Non_Engineered_RC_Frame",79,"Non-retrofitted RC"
"415",27.7376663,85.3412094,1,"No","Non_Engineered_RC_Frame",26,"Non-retrofitted RC"
"416",27.7378975,85.3417202,4,"No","Non_Engineered_RC_Frame",20,"Non-retrofitted RC"
"417",27.7383019,85.3406459,1,"No","Non_Engineered_RC_Frame",80,"Non-retrofitted RC"
"418",27.7382346,85.3343672,1,"No","Non_Engineered_RC_Frame",60,"Non-retrofitted RC"
"419",27.7382728,85.3345031,1,"No","Non_Engineered_RC_Frame",40,"Non-retrofitted RC"
"420",27.7368189,85.3404324,3,"No","Non_Engineered_RC_Frame",175,"Non-retrofitted RC"
"421",27.7241455,85.3329055,3,"No","Engineered_RC_Frame",60,"Non-retrofitted RC"
"422",27.71754,85.3333024,3,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"423",27.717234,85.3335178,1,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"424",27.7134778,85.3354762,3,"No","Non_Engineered_RC_Frame",180,"Non-retrofitted RC"
"425",27.7136511,85.3353431,3,"No","Engineered_RC_Frame",30,"Non-retrofitted RC"
"426",27.7239988,85.3520326,1,"No","Non_Engineered_RC_Frame",15,"Non-retrofitted RC"
"427",27.7239365,85.352097,1,"No","Non_Engineered_RC_Frame",6,"Non-retrofitted RC"
"428",27.7244106,85.3537723,3,"No","Engineered_RC_Frame",12,"Non-retrofitted RC"
"429",27.7260368,85.3543106,2,"No","Engineered_RC_Frame",90,"Non-retrofitted RC"
"430",27.7258906,85.3543534,1,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"431",27.7259596,85.3538931,1,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"432",27.7240099,85.3501331,3,"No","Non_Engineered_RC_Frame",55,"Non-retrofitted RC"
"433",27.7239883,85.3500258,4,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"434",27.7241117,85.3500099,4,"No","Non_Engineered_RC_Frame",5,"Non-retrofitted RC"
"435",27.7220897,85.346784,5,"No","Engineered_RC_Frame",200,"Non-retrofitted RC"
"436",27.7220491,85.3470116,5,"No","Engineered_RC_Frame",300,"Non-retrofitted RC"
"437",27.6964269,85.4221096,4,"No","Non_Engineered_RC_Frame",220,"Non-retrofitted RC"
"438",27.698633,85.4177547,3,"No","Non_Engineered_RC_Frame",265,"Non-retrofitted RC"
"439",27.6818856,85.4110276,4,"No","Non_Engineered_RC_Frame",105,"Non-retrofitted RC"
"440",27.6832621,85.3334669,5,"No","Non_Engineered_RC_Frame",3,"Non-retrofitted RC"
"441",27.683333,85.3334931,4,"No","Engineered_RC_Frame",200,"Non-retrofitted RC"
"442",27.7041675,85.3036661,3,"No","Non_Engineered_RC_Frame",500,"Non-retrofitted RC"
"443",27.704522,85.3036096,3,"No","Engineered_RC_Frame",180,"Non-retrofitted RC"
"444",27.7034622,85.3042723,5,"No","Non_Engineered_RC_Frame",145,"Non-retrofitted RC"
"445",27.662081,85.4119786,2,"No","Non_Engineered_RC_Frame",115,"Non-retrofitted RC"
"446",27.6532322,85.3912794,4,"No","Engineered_RC_Frame",500,"Non-retrofitted RC"
"447",27.6978309,85.3540914,5,"No","Engineered_RC_Frame",185,"Non-retrofitted RC"
"448",27.7032662,85.3037192,4,"No","Non_Engineered_RC_Frame",260,"Non-retrofitted RC"
"449",27.7034761,85.303834,5,"No","Non_Engineered_RC_Frame",160,"Non-retrofitted RC"
"450",27.7018552,85.3034304,3,"No","Engineered_RC_Frame",30,"Non-retrofitted RC"
"451",27.6998408,85.3083592,5,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"452",27.6997456,85.3051829,3,"No","Non_Engineered_RC_Frame",165,"Non-retrofitted RC"
"453",27.6996577,85.305154,5,"No","Engineered_RC_Frame",60,"Non-retrofitted RC"
"454",27.7192954,85.3044941,4,"No","Non_Engineered_RC_Frame",274,"Non-retrofitted RC"
"455",27.7209148,85.303027,3,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"456",27.7206497,85.3031203,5,"No","Engineered_RC_Frame",200,"Non-retrofitted RC"
"457",27.7180517,85.3024505,4,"No","Engineered_RC_Frame",500,"Non-retrofitted RC"
"458",27.7192151,85.3052746,5,"No","Non_Engineered_RC_Frame",434,"Non-retrofitted RC"
"459",27.7214864,85.303892,4,"No","Non_Engineered_RC_Frame",85,"Non-retrofitted RC"
"460",27.7214413,85.3038472,4,"No","Non_Engineered_RC_Frame",90,"Non-retrofitted RC"
"461",27.7215128,85.3039641,4,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"462",27.7208075,85.3073469,3,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"463",27.720998,85.3072596,3,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"464",27.7191978,85.3078553,5,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"465",27.7190656,85.3078779,4,"No","Non_Engineered_RC_Frame",60,"Non-retrofitted RC"
"466",27.7243115,85.2977027,5,"No","Non_Engineered_RC_Frame",270,"Non-retrofitted RC"
"467",27.7244662,85.2976138,4,"No","Non_Engineered_RC_Frame",270,"Non-retrofitted RC"
"468",27.7224163,85.3027307,3,"No","Non_Engineered_RC_Frame",160,"Non-retrofitted RC"
"469",27.7222706,85.3024687,4,"No","Non_Engineered_RC_Frame",360,"Non-retrofitted RC"
"470",27.723087,85.2999747,5,"No","Non_Engineered_RC_Frame",315,"Non-retrofitted RC"
"471",27.7035751,85.303226,5,"No","Non_Engineered_RC_Frame",220,"Non-retrofitted RC"
"472",27.6860729,85.3350226,3,"No","Engineered_RC_Frame",12,"Non-retrofitted RC"
"473",27.6868771,85.33573,4,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"474",27.6869786,85.3357412,4,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"475",27.6731061,85.4341962,4,"No","Non_Engineered_RC_Frame",90,"Non-retrofitted RC"
"476",27.672979,85.4339491,4,"No","Non_Engineered_RC_Frame",180,"Non-retrofitted RC"
"477",27.6726614,85.433896,4,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"478",27.6945263,85.3724709,4,"No","Non_Engineered_RC_Frame",110,"Non-retrofitted RC"
"479",27.6936939,85.3701806,4,"No","Non_Engineered_RC_Frame",36,"Non-retrofitted RC"
"480",27.7438842,85.3315064,1,"No","Non_Engineered_RC_Frame",90,"Non-retrofitted RC"
"481",27.7438189,85.3316841,1,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"482",27.7521574,85.329903,4,"No","Non_Engineered_RC_Frame",173,"Non-retrofitted RC"
"483",27.7463195,85.3304935,4,"No","Engineered_RC_Frame",360,"Non-retrofitted RC"
"484",27.7462322,85.330822,4,"No","Non_Engineered_RC_Frame",660,"Non-retrofitted RC"
"485",27.6717899,85.4329608,3,"No","Non_Engineered_RC_Frame",257,"Non-retrofitted RC"
"486",27.6751295,85.4331834,5,"No","Non_Engineered_RC_Frame",325,"Non-retrofitted RC"
"487",27.6749204,85.4329035,4,"No","Non_Engineered_RC_Frame",222,"Non-retrofitted RC"
"488",27.6702857,85.434271,3,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"489",27.6762828,85.4358045,4,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"490",27.6763344,85.4357909,4,"No","Non_Engineered_RC_Frame",350,"Non-retrofitted RC"
"491",27.6949904,85.3711367,3,"No","Non_Engineered_RC_Frame",345,"Non-retrofitted RC"
"492",27.7417163,85.3168759,2,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"493",27.7395139,85.3154656,4,"No","Non_Engineered_RC_Frame",40,"Non-retrofitted RC"
"494",27.7417564,85.3167376,3,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"495",27.7454181,85.3182413,5,"No","Engineered_RC_Frame",500,"Non-retrofitted RC"
"496",27.7365093,85.3173028,4,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"497",27.7375577,85.3168062,4,"No","Non_Engineered_RC_Frame",325,"Non-retrofitted RC"
"498",27.7395183,85.315676,3,"No","Non_Engineered_RC_Frame",65,"Non-retrofitted RC"
"499",27.7434273,85.3163495,5,"No","Non_Engineered_RC_Frame",75,"Non-retrofitted RC"
"500",27.747467,85.3204971,2,"No","Non_Engineered_RC_Frame",25,"Non-retrofitted RC"
"501",27.6712402,85.4371787,3,"No","Engineered_RC_Frame",125,"Non-retrofitted RC"
"502",27.7129785,85.3534339,5,"No","Engineered_RC_Frame",90,"Non-retrofitted RC"
"503",27.7031606,85.4261298,2,"No","Non_Engineered_RC_Frame",41,"Non-retrofitted RC"
"504",27.7031651,85.4205575,3,"No","Non_Engineered_RC_Frame",5,"Non-retrofitted RC"
"505",27.70538,85.418132,3,"No","Non_Engineered_RC_Frame",40,"Non-retrofitted RC"
"506",27.6663721,85.4246189,3,"No","Non_Engineered_RC_Frame",28,"Non-retrofitted RC"
"507",27.6664765,85.424846,5,"No","Non_Engineered_RC_Frame",5,"Non-retrofitted RC"
"508",27.6666481,85.4249896,4,"No","Non_Engineered_RC_Frame",7,"Non-retrofitted RC"
"509",27.6650939,85.4233808,3,"No","Non_Engineered_RC_Frame",56,"Non-retrofitted RC"
"510",27.6930288,85.3120093,4,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"511",27.6931616,85.3119572,4,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"512",27.7216856,85.3797626,3,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"513",27.7223706,85.3796734,1,"No","Engineered_RC_Frame",200,"Non-retrofitted RC"
"514",27.7221221,85.3799345,3,"No","Non_Engineered_RC_Frame",250,"Non-retrofitted RC"
"515",27.7236597,85.3803015,3,"No","Non_Engineered_RC_Frame",10,"Non-retrofitted RC"
"516",27.7108883,85.3405712,3,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"517",27.7229509,85.3792915,2,"No","Non_Engineered_RC_Frame",150,"Non-retrofitted RC"
"518",27.7119062,85.3413597,2,"No","Non_Engineered_RC_Frame",2,"Non-retrofitted RC"
"519",27.7212679,85.3786442,3,"No","Non_Engineered_RC_Frame",200,"Non-retrofitted RC"
"520",27.7154373,85.3642487,4,"No","Non_Engineered_RC_Frame",180,"Non-retrofitted RC"
"521",27.7087531,85.3379005,4,"No","Non_Engineered_RC_Frame",160,"Non-retrofitted RC"
"522",27.7086607,85.3379458,4,"No","Non_Engineered_RC_Frame",135,"Non-retrofitted RC"
"523",27.699989,85.3089049,3,"No","Non_Engineered_RC_Frame",370,"Non-retrofitted RC"
"524",27.6998189,85.3091523,4,"No","Engineered_RC_Frame",230,"Non-retrofitted RC"
"525",27.7008804,85.3097715,4,"No","Non_Engineered_RC_Frame",300,"Non-retrofitted RC"
"526",27.7025458,85.3071922,3,"No","Engineered_RC_Frame",120,"Non-retrofitted RC"
"527",27.7404709,85.3336118,1,"No","Non_Engineered_RC_Frame",3,"Non-retrofitted RC"
"528",27.7365952,85.3216639,4,"No","Non_Engineered_RC_Frame",400,"Non-retrofitted RC"
"529",27.674044,85.4239624,4,"No","Non_Engineered_RC_Frame",80,"Non-retrofitted RC"
"530",27.6741104,85.4239762,2,"No","Non_Engineered_RC_Frame",124,"Non-retrofitted RC"
"531",27.7263851,85.3176594,4,"No","Non_Engineered_RC_Frame",178,"Non-retrofitted RC"
"532",27.7266076,85.3178166,4,"No","Engineered_RC_Frame",122,"Non-retrofitted RC"
"533",27.7357523,85.3175698,4,"No","Non_Engineered_RC_Frame",60,"Non-retrofitted RC"
"534",27.7330011,85.3191687,4,"No","Engineered_RC_Frame",372,"Non-retrofitted RC"
"535",27.7334491,85.3188116,4,"No","Non_Engineered_RC_Frame",260,"Non-retrofitted RC"
"536",27.733372,85.3186482,3,"No","Non_Engineered_RC_Frame",305,"Non-retrofitted RC"
"537",27.7329906,85.3196456,4,"No","Non_Engineered_RC_Frame",166,"Non-retrofitted RC"
"538",27.7334009,85.3194525,2,"No","Non_Engineered_RC_Frame",100,"Non-retrofitted RC"
"539",27.733548,85.319403,4,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"540",27.6696545,85.420182,3,"No","Non_Engineered_RC_Frame",120,"Non-retrofitted RC"
"541",27.6697141,85.4201154,2,"No","Non_Engineered_RC_Frame",140,"Non-retrofitted RC"
"542",27.7238059,85.2865448,1,"No","Non_Engineered_RC_Frame",50,"Non-retrofitted RC"
"543",27.7239187,85.2868596,3,"No","Non_Engineered_RC_Frame",75,"Non-retrofitted RC"
"544",27.7239614,85.2865992,2,"No","Non_Engineered_RC_Frame",75,"Non-retrofitted RC"
"545",27.7300469,85.2948281,4,"No","Non_Engineered_RC_Frame",85,"Non-retrofitted RC"
"546",27.7300694,85.2947133,2,"No","Non_Engineered_RC_Frame",64,"Non-retrofitted RC"
"547",27.7300574,85.2947679,2,"No","Non_Engineered_RC_Frame",41,"Non-retrofitted RC"
"548",27.7234567,85.2936863,4,"No","Non_Engineered_RC_Frame",420,"Non-retrofitted RC"
"549",27.6763507,85.4271362,1,"No","Non_Engineered_RC_Frame",41,"Non-retrofitted RC"
"550",27.6759207,85.4295345,4,"No","Non_Engineered_RC_Frame",215,"Non-retrofitted RC"
"551",27.6762962,85.4303995,4,"No","Engineered_RC_Frame",709,"Non-retrofitted RC"
"552",27.6777333,85.4310836,4,"No","Non_Engineered_RC_Frame",315,"Non-retrofitted RC"
"553",27.67616,85.4300206,3,"No","Non_Engineered_RC_Frame",160,"Non-retrofitted RC"
"554",27.6776251,85.4310416,2,"No","Non_Engineered_RC_Frame",140,"Non-retrofitted RC"
"555",27.6785775,85.4296875,1,"No","Non_Engineered_RC_Frame",103,"Non-retrofitted RC"
"556",27.678624,85.4298449,3,"No","Non_Engineered_RC_Frame",33,"Non-retrofitted RC"
"557",27.6734973,85.426629,5,"No","Non_Engineered_RC_Frame",130,"Non-retrofitted RC"
"558",27.6884045,85.3275681,4,"No","Engineered_RC_Frame",170,"Non-retrofitted RC"
"559",27.6873278,85.3253134,5,"No","Engineered_RC_Frame",1250,"Non-retrofitted RC"
"560",27.6886449,85.3285659,3,"No","Engineered_RC_Frame",171,"Non-retrofitted RC"
"561",27.6881946,85.3312766,3,"No","Non_Engineered_RC_Frame",80,"Non-retrofitted RC"
"562",27.7190848,85.3461004,4,"No","Non_Engineered_RC_Frame",295,"Non-retrofitted RC"
"563",27.7168561,85.3457621,5,"No","Non_Engineered_RC_Frame",21,"Non-retrofitted RC"
"564",27.7156434,85.3469423,5,"No","Non_Engineered_RC_Frame",400,"Non-retrofitted RC"
"565",27.7144198,85.3543781,3,"No","Non_Engineered_RC_Frame",30,"Non-retrofitted RC"
"566",27.6945139,85.3287861,3,"No","Non_Engineered_RC_Frame",235,"Non-retrofitted RC"
